,RandomForest,kendall,matrix,polarity
147,0.006034912321118954,0.12844216377724407,DHAP,negative
179,0.0,0.03904700754908301,DHAP,negative
183,0.0,0.02310646888672328,DHAP,negative
184,0.0,0.05850283615634694,DHAP,negative
191,0.0,0.0554100285579314,DHAP,negative
192,0.005244927464797262,0.04918811229798183,DHAP,negative
197,0.0,0.04599900441608057,DHAP,negative
202,0.0,0.0072272996369811575,DHAP,negative
221,0.0,0.03597589459578435,DHAP,negative
222,0.003023951032430315,0.04528663943651756,DHAP,negative
227,0.0010696668545798296,0.15465437917607866,DHAP,negative
228,0.0,0.03904700754908301,DHAP,negative
229,0.00012832788959233772,0.0646520781829419,DHAP,negative
231,0.0,0.0018567523315963005,DHAP,negative
237,0.0,0.022492738418569715,DHAP,negative
245,0.0,0.020666274526817192,DHAP,negative
252,0.0,0.022492738418569715,DHAP,negative
255,0.0,0.03904700754908301,DHAP,negative
259,0.0,0.03184558053770567,DHAP,negative
264,0.0,0.022492738418569715,DHAP,negative
269,0.0,0.022492738418569715,DHAP,negative
275,0.0,0.03904700754908301,DHAP,negative
283,0.0,0.014501386196252776,DHAP,negative
294,0.011061122253939631,0.18913878054960603,DHAP,negative
297,0.0,0.03904700754908301,DHAP,negative
299,0.003479814712529864,0.0007106529393898136,DHAP,negative
301,0.0,0.029755372092832102,DHAP,negative
303,0.0017942603660791008,0.01988911245945801,DHAP,negative
305,0.0,0.021059060251190836,DHAP,negative
309,0.0,0.08222254508740144,DHAP,negative
314,0.0,0.03876326512819155,DHAP,negative
319,0.0,0.06530948736923516,DHAP,negative
321,0.0,0.04046799838500608,DHAP,negative
322,0.0,0.03904700754908301,DHAP,negative
323,0.0,0.017293188179534465,DHAP,negative
325,0.0,0.01784170382392557,DHAP,negative
334,0.0,0.01359309689342512,DHAP,negative
336,0.0,0.03597589459578435,DHAP,negative
350,0.0013012348082360513,0.0033411458375703033,DHAP,negative
352,0.0,0.014039373500793892,DHAP,negative
361,0.0,0.022492738418569715,DHAP,negative
362,0.0,0.0166232800197702,DHAP,negative
370,0.0,0.05671375859804886,DHAP,negative
371,0.0,0.038807772810236604,DHAP,negative
378,0.0,0.043047800465686216,DHAP,negative
387,0.0,0.006376151162749736,DHAP,negative
389,0.0176477554719511,0.033665605195234156,DHAP,negative
392,0.0,0.06964865714935892,DHAP,negative
394,0.0,0.03904700754908301,DHAP,negative
395,0.0,0.03184558053770567,DHAP,negative
396,0.0,0.03184558053770567,DHAP,negative
398,0.0,0.03904700754908301,DHAP,negative
401,0.0008023128216544257,0.21419461471446077,DHAP,negative
414,0.0026250684877257204,0.06530948736923516,DHAP,negative
423,0.0,0.013567036160648839,DHAP,negative
431,0.0,0.03904700754908301,DHAP,negative
432,0.0,0.03184558053770567,DHAP,negative
444,0.0,0.03597589459578435,DHAP,negative
446,0.0,0.023010466395139866,DHAP,negative
455,0.0,0.03904700754908301,DHAP,negative
456,0.0,0.004641880828990751,DHAP,negative
457,0.0,0.03904700754908301,DHAP,negative
463,0.0,0.07890516916050921,DHAP,negative
470,0.0,0.010687702137578529,DHAP,negative
473,0.0,0.03366607813931861,DHAP,negative
478,0.0,0.03184558053770567,DHAP,negative
479,0.0,0.014039373500793892,DHAP,negative
481,0.008813365648228415,0.05001429543993059,DHAP,negative
482,0.009203823186437279,0.07690728394775839,DHAP,negative
486,0.0072862187293512804,0.03908102014425639,DHAP,negative
487,0.0,0.018278299999882577,DHAP,negative
489,0.0,0.029523472443182555,DHAP,negative
490,0.0,0.026323825313988546,DHAP,negative
498,0.0,0.05850283615634694,DHAP,negative
504,0.0,0.03161410964071144,DHAP,negative
519,0.00016965455858680258,0.015296789302326926,DHAP,negative
528,0.0008100612146996707,0.08954841693912884,DHAP,negative
533,0.0,0.010065117547039974,DHAP,negative
563,7.016252516869539e-08,0.0007106529393898136,DHAP,negative
573,0.0,0.08741478974952537,DHAP,negative
576,0.0,0.02975503916372935,DHAP,negative
577,0.0,0.056786324960712106,DHAP,negative
590,0.0,0.039901918878549505,DHAP,negative
592,0.0,0.0634214502321507,DHAP,negative
598,0.002437504118551474,0.03161410964071144,DHAP,negative
599,0.0,0.0008875631133134755,DHAP,negative
600,0.0,0.002497836940187505,DHAP,negative
606,0.0,0.02076657330325763,DHAP,negative
610,0.0,0.034040460062962415,DHAP,negative
622,0.0,0.047633634479010485,DHAP,negative
623,0.002097161577900939,0.019585157237299467,DHAP,negative
628,0.0,0.06530948736923516,DHAP,negative
636,0.0,0.03904700754908301,DHAP,negative
640,0.0,0.03904700754908301,DHAP,negative
643,0.0004269571875760683,0.07241247444476749,DHAP,negative
650,0.005465952647518031,0.10231789966292343,DHAP,negative
652,0.00013852433671038194,0.04980798470459665,DHAP,negative
656,6.41641577491091e-05,0.02420532300849079,DHAP,negative
663,0.0,0.03904700754908301,DHAP,negative
667,0.000719597490808877,0.015784386622484648,DHAP,negative
675,0.0,0.0554100285579314,DHAP,negative
679,0.00021944379880562114,0.05850283615634694,DHAP,negative
694,0.002064383274841002,0.19515859150396028,DHAP,negative
695,0.0004714768103910356,0.04847052559383319,DHAP,negative
697,0.0,0.06809729441816718,DHAP,negative
713,0.0,0.008865816647447223,DHAP,negative
715,0.002707205723241822,0.05195128375039583,DHAP,negative
724,0.0,0.0554100285579314,DHAP,negative
727,0.001811707545365246,0.01696424298012595,DHAP,negative
736,0.0,0.04791531542434495,DHAP,negative
739,0.0025549802156244607,0.004210472457319161,DHAP,negative
745,0.0,0.05016536503743985,DHAP,negative
750,2.434275951945445e-07,0.03338741811180212,DHAP,negative
755,0.0,0.00817473907697729,DHAP,negative
758,0.0,0.02195917582714524,DHAP,negative
760,0.0,0.05066914790665123,DHAP,negative
766,0.0,0.03904700754908301,DHAP,negative
781,0.0,0.03904700754908301,DHAP,negative
785,0.0,0.06809729441816718,DHAP,negative
786,0.0002272252765842164,0.0005172745972068931,DHAP,negative
794,0.01790431298221059,0.20186240257599475,DHAP,negative
795,0.0,0.022492738418569715,DHAP,negative
802,0.0024257044919965953,0.017293188179534465,DHAP,negative
806,0.0,0.002649369643798647,DHAP,negative
807,0.0,0.0661027194145308,DHAP,negative
810,0.0,0.03597589459578435,DHAP,negative
823,0.0,0.12685745417156677,DHAP,negative
829,0.0,0.007884399778407547,DHAP,negative
832,0.0,0.0056769021367897845,DHAP,negative
835,0.0,0.0011353804273579568,DHAP,negative
837,0.0,0.021351547199124042,DHAP,negative
841,0.0,0.03904700754908301,DHAP,negative
849,0.0,0.09818817398344265,DHAP,negative
854,0.0,0.08954841693912884,DHAP,negative
875,0.0,0.009426168912582382,DHAP,negative
881,0.0,0.01359309689342512,DHAP,negative
887,0.0,0.03422097290818511,DHAP,negative
888,0.0,0.035518529906172464,DHAP,negative
890,0.0,0.03184558053770567,DHAP,negative
892,0.0,0.04046799838500608,DHAP,negative
898,0.0,0.03904700754908301,DHAP,negative
900,0.0,0.03904700754908301,DHAP,negative
910,1.3175846338074862e-17,0.03904700754908301,DHAP,negative
913,0.0,0.031019516118057287,DHAP,negative
926,0.006616849640589533,0.0043210275433077806,DHAP,negative
932,0.0,0.03064522649541248,DHAP,negative
935,0.0,0.04631598507911722,DHAP,negative
953,0.0,0.05052442901742908,DHAP,negative
960,0.0,0.02116787607831087,DHAP,negative
966,0.0,0.03904700754908301,DHAP,negative
971,0.0,0.028663720897454194,DHAP,negative
976,0.0,0.003714303128749563,DHAP,negative
980,0.023228031641042556,0.06413745425771002,DHAP,negative
981,0.0005971967444734341,0.04706974474233943,DHAP,negative
998,0.0,0.03904700754908301,DHAP,negative
1003,0.0,0.06809729441816718,DHAP,negative
1004,0.0,0.03904700754908301,DHAP,negative
1017,0.0038098680327343765,0.0535041597991917,DHAP,negative
1019,0.005299879143473483,0.006006711847913679,DHAP,negative
1022,0.0,0.03904700754908301,DHAP,negative
1024,0.0,0.002801630657423498,DHAP,negative
1027,0.0,0.03904700754908301,DHAP,negative
1028,0.0,0.020389522581025138,DHAP,negative
1035,0.0,0.05991826683008803,DHAP,negative
1041,0.0027740090087277165,0.0386082771271832,DHAP,negative
1057,0.01662616505531653,0.08775420078967072,DHAP,negative
1060,0.0,0.0012449657054354089,DHAP,negative
1061,0.0,0.04998902511595793,DHAP,negative
1065,0.0,0.01550180824045992,DHAP,negative
1070,0.0,0.049161972504599534,DHAP,negative
1088,0.0,0.041116428528340174,DHAP,negative
1093,5.51144049282019e-05,0.005866059069729757,DHAP,negative
1097,0.0,0.046209438701275536,DHAP,negative
1101,0.0,0.04990353451817232,DHAP,negative
1104,0.0,0.011671014655748175,DHAP,negative
1114,0.006294499391471532,0.027153066625369086,DHAP,negative
1120,0.0,0.006358130393204558,DHAP,negative
1126,0.0,0.05052442901742908,DHAP,negative
1128,0.0,0.022492738418569715,DHAP,negative
1134,0.0021601954897762835,0.0386082771271832,DHAP,negative
1136,0.0,0.03621170065574662,DHAP,negative
1137,0.0,0.03129610342885305,DHAP,negative
1144,0.0,0.03597589459578435,DHAP,negative
1145,0.0,0.031115617674218714,DHAP,negative
1152,0.0004793369215393837,0.08414576166500598,DHAP,negative
1154,0.0,0.00817473907697729,DHAP,negative
1162,0.0,0.011041830292827534,DHAP,negative
1163,0.0,0.01359309689342512,DHAP,negative
1168,0.0031819703420532374,0.0011414050826540176,DHAP,negative
1171,0.0,0.09287922401918422,DHAP,negative
1176,0.00032892008911107357,0.056786324960712106,DHAP,negative
1182,0.0,0.04026527827011004,DHAP,negative
1190,0.0011757124059231124,0.01359309689342512,DHAP,negative
1226,0.0,0.07890516916050921,DHAP,negative
1228,0.0,0.08165580642483974,DHAP,negative
1236,0.0,0.03904700754908301,DHAP,negative
1243,0.0,0.06233382827501866,DHAP,negative
1251,0.00012745193130160503,0.05702882161331494,DHAP,negative
1257,0.003086932951376024,0.011337870645971469,DHAP,negative
1274,3.3855601376536905e-18,0.011041830292827534,DHAP,negative
1282,0.0,0.022492738418569715,DHAP,negative
1290,0.0,0.0033380462862245283,DHAP,negative
1292,0.0,0.08731076325525305,DHAP,negative
1294,0.0,0.022492738418569715,DHAP,negative
1302,0.001866280157215772,0.17982071886359297,DHAP,negative
1308,0.0,0.02018159940739122,DHAP,negative
1319,0.0,0.03184558053770567,DHAP,negative
1323,0.00014753584087734986,0.10062975835152593,DHAP,negative
1325,0.0,0.011649130958933046,DHAP,negative
1328,0.0,0.03904700754908301,DHAP,negative
1349,0.0,0.021602812647367818,DHAP,negative
1356,0.0240514473986743,0.21419461471446077,DHAP,negative
1357,0.0,0.03373151905196968,DHAP,negative
1362,0.0,0.02076657330325763,DHAP,negative
1365,0.0,0.02076657330325763,DHAP,negative
1366,0.0,0.05052442901742908,DHAP,negative
1375,0.0,0.002179046066884943,DHAP,negative
1380,0.00027384484304996234,0.08645989877520038,DHAP,negative
1381,0.0006390595940093273,0.047799515991769986,DHAP,negative
1385,0.0,0.08308170447638276,DHAP,negative
1386,0.004662989431394408,0.13305146038984428,DHAP,negative
1389,0.0,0.028663720897454194,DHAP,negative
1391,0.0,0.0011304400826629105,DHAP,negative
1399,0.005646832552989785,0.17982071886359297,DHAP,negative
1411,0.0,0.006886243255769715,DHAP,negative
1413,0.0,0.03184558053770567,DHAP,negative
1416,0.0,0.0554100285579314,DHAP,negative
1430,0.0,0.02076657330325763,DHAP,negative
1431,0.0,0.04615355795682233,DHAP,negative
1432,0.0,0.0554100285579314,DHAP,negative
1440,0.0,0.046901372487237816,DHAP,negative
1451,0.0,0.01400815328711749,DHAP,negative
1452,0.0032506166515804073,0.02322462942399853,DHAP,negative
1454,0.0,,DHAP,negative
1457,0.01655680193413706,0.11377115004882662,DHAP,negative
1459,0.0,0.014547588754208743,DHAP,negative
1476,0.0,0.06220800789620671,DHAP,negative
1477,0.0,0.003966235839522592,DHAP,negative
1487,0.004223324566266279,0.008633694230262542,DHAP,negative
1506,0.005110482327359249,0.028956207845387404,DHAP,negative
1507,0.0,0.031959342314312494,DHAP,negative
1508,0.0,0.03904700754908301,DHAP,negative
1511,0.0,,DHAP,negative
1516,0.00017409553301375158,0.018805894570279036,DHAP,negative
1526,5.7913554252033496e-05,0.002497836940187505,DHAP,negative
1528,0.0,0.06809729441816718,DHAP,negative
1530,0.0,0.004456399874752092,DHAP,negative
1535,0.0,0.007619585668689994,DHAP,negative
1536,0.0,0.03904700754908301,DHAP,negative
1550,0.0,0.03184558053770567,DHAP,negative
1564,0.11702409848379806,0.21685754597744092,DHAP,negative
1567,0.0,0.03904700754908301,DHAP,negative
1575,0.0,0.00861242016911668,DHAP,negative
1576,0.0,0.03184558053770567,DHAP,negative
1582,0.0,0.03904700754908301,DHAP,negative
1602,0.002542151776157344,0.006713494176438716,DHAP,negative
1603,0.0,0.018691954866674937,DHAP,negative
1604,0.0,0.03904700754908301,DHAP,negative
1607,0.0,0.008939630588409754,DHAP,negative
1614,0.0,0.006376151162749736,DHAP,negative
1624,0.00045836433385581144,0.18795388609020175,DHAP,negative
1652,0.0,0.05671375859804886,DHAP,negative
1664,0.0,0.031965771162585345,DHAP,negative
1685,0.0,0.03904700754908301,DHAP,negative
1691,0.0,0.03904700754908301,DHAP,negative
1693,0.0,0.011041830292827534,DHAP,negative
1696,0.0,0.03064522649541248,DHAP,negative
1711,0.0,0.03486473707015909,DHAP,negative
1714,0.0,0.029884060345850647,DHAP,negative
1715,0.0,0.03904700754908301,DHAP,negative
1716,0.00477014822393815,0.06791919150504944,DHAP,negative
1722,0.0,0.015348144107030273,DHAP,negative
1724,0.0,0.04152201734849949,DHAP,negative
1725,0.0,0.022492738418569715,DHAP,negative
1727,0.0,0.03904700754908301,DHAP,negative
1732,0.0,0.030954232504060132,DHAP,negative
1733,0.0,0.03904700754908301,DHAP,negative
1734,0.0,0.014039373500793892,DHAP,negative
1737,0.01694643779161404,0.040908930957654195,DHAP,negative
1738,0.0,0.06412890616577363,DHAP,negative
1742,0.0,0.03184558053770567,DHAP,negative
1745,0.0,0.03502306535102096,DHAP,negative
1750,0.008395949910501197,0.09419805505767352,DHAP,negative
1754,0.0,0.0073142432086988896,DHAP,negative
1773,0.0,0.01696424298012595,DHAP,negative
1781,0.0,0.03161410964071144,DHAP,negative
1819,0.004710721926562344,0.004558415803850715,DHAP,negative
1828,0.0,0.03904700754908301,DHAP,negative
1831,0.0,0.05850283615634694,DHAP,negative
1832,0.0,0.010065117547039974,DHAP,negative
1835,0.0,0.03184558053770567,DHAP,negative
1838,0.023987901405315665,0.042901959029684945,DHAP,negative
1840,0.0,0.040427290558191116,DHAP,negative
1844,0.0,0.02175576592460197,DHAP,negative
1847,0.0,0.03578831899416295,DHAP,negative
1849,0.0,0.0032882136263971424,DHAP,negative
1855,0.002770662056106279,0.0719495151739365,DHAP,negative
1866,0.0,0.032559478386206556,DHAP,negative
1873,0.004278688672027141,0.08127441131017794,DHAP,negative
1879,0.0,0.029717170021497628,DHAP,negative
1884,0.0,0.03161410964071144,DHAP,negative
1887,0.0,0.0554100285579314,DHAP,negative
1898,0.0,0.04870782033365635,DHAP,negative
1904,0.0,0.03597589459578435,DHAP,negative
1908,0.0,0.04998902511595793,DHAP,negative
1911,0.007988905675962587,0.11438570016451752,DHAP,negative
1917,0.000612732368049317,0.09910762027935784,DHAP,negative
1921,0.0011322258898443373,0.02628149561791985,DHAP,negative
1922,0.0025617818696478784,0.017293188179534465,DHAP,negative
1923,0.005771178118507563,0.007720586906034107,DHAP,negative
1932,0.0,0.005780780883375059,DHAP,negative
1942,0.0,0.03904700754908301,DHAP,negative
1944,0.0,0.03904700754908301,DHAP,negative
1946,0.0,0.03904700754908301,DHAP,negative
1949,0.0,0.03904700754908301,DHAP,negative
1950,0.00143863280540165,0.0802650064939516,DHAP,negative
1963,0.0,0.06809729441816718,DHAP,negative
1974,0.0,0.00861242016911668,DHAP,negative
1977,0.0035065929478960934,0.03129610342885305,DHAP,negative
1991,0.0,0.030095433488178752,DHAP,negative
1992,0.002066398947347796,0.06823639744959352,DHAP,negative
1995,0.0,0.02076657330325763,DHAP,negative
2001,0.0,0.02456890362638931,DHAP,negative
2004,0.007431540366948253,0.016295763297580926,DHAP,negative
2018,0.0,0.013161912656994273,DHAP,negative
2034,0.0,0.021351547199124042,DHAP,negative
2038,0.0030384300981404675,0.048240599699730775,DHAP,negative
2044,0.0,0.05850283615634694,DHAP,negative
adduct_+Cl,0.0,,DHAP,positive
adduct_+H,0.009758105592747677,0.07743593430953079,DHAP,positive
adduct_+K,0.009578264182293147,0.03989313735248743,DHAP,positive
adduct_+Na,0.13048134086778926,0.3254800925699494,DHAP,positive
adduct_-H,0.0,,DHAP,positive
adduct_[M]+,0.2044623927813237,0.35914766602112347,DHAP,positive
adduct_[M]-,0.0,,DHAP,positive
1,0.058385453879614156,0.2093837731240531,DHAP,positive
8,0.0,0.0019056679052082861,DHAP,positive
13,0.014288587053141419,0.14721484912461824,DHAP,positive
26,0.0005582040305209632,0.02188778756199647,DHAP,positive
27,0.0,0.0411119819286177,DHAP,positive
31,0.0,0.02469346095418049,DHAP,positive
35,0.0,0.044963010657085495,DHAP,positive
41,0.0,0.17008762147166878,DHAP,positive
45,0.0,0.003915452705517154,DHAP,positive
62,0.0,0.008995972263392472,DHAP,positive
67,0.0,0.013734155982527932,DHAP,positive
69,0.0,0.17180071140985667,DHAP,positive
79,0.004041138948218309,0.035493707511384455,DHAP,positive
80,0.0,0.12737127230620818,DHAP,positive
81,0.0,0.15655985527559116,DHAP,positive
89,0.0,0.06369461988940771,DHAP,positive
92,0.0,0.029594885649914252,DHAP,positive
106,0.0,0.013549582776474002,DHAP,positive
114,0.0,0.016287606873250052,DHAP,positive
115,0.0,0.043219824333593754,DHAP,positive
116,0.0026461413634733507,0.01643672820868815,DHAP,positive
117,0.006428973621833924,0.18999158625616874,DHAP,positive
118,0.0,0.15679122183376087,DHAP,positive
119,0.0025983337300526,0.10863322810508065,DHAP,positive
125,0.0,0.17180071140985667,DHAP,positive
134,0.0,0.04733433419244004,DHAP,positive
140,0.0,0.004987525747331102,DHAP,positive
141,0.0,0.05287876379213624,DHAP,positive
142,0.0,0.026520123553953393,DHAP,positive
143,0.0,0.037958614672363354,DHAP,positive
147,0.001957258282829026,0.17620911546579648,DHAP,positive
179,0.0,0.02188778756199647,DHAP,positive
183,0.0,0.05511462903200735,DHAP,positive
184,0.0,0.03161569314510601,DHAP,positive
191,0.0008711189714857581,0.09689579101149197,DHAP,positive
192,0.010192760091139081,0.055454137290228876,DHAP,positive
197,0.0,0.11631744146105207,DHAP,positive
202,0.0,0.0025013191171383946,DHAP,positive
221,0.0,0.01504217083800678,DHAP,positive
222,0.0018195547329771234,0.007450846321057427,DHAP,positive
227,0.002285364127932686,0.09629485595209326,DHAP,positive
228,0.0,0.06369461988940771,DHAP,positive
229,0.001304295840533863,0.03003313712501762,DHAP,positive
231,0.0,0.0388053455473814,DHAP,positive
237,0.0,0.05511462903200735,DHAP,positive
245,0.000581997120700494,0.03055278074568012,DHAP,positive
252,0.0,0.028952099949730775,DHAP,positive
255,0.0,0.05771615549800428,DHAP,positive
259,0.0,0.01725545157003954,DHAP,positive
264,0.0,0.05511462903200735,DHAP,positive
269,0.0,0.05511462903200735,DHAP,positive
275,0.0,0.031064609090767786,DHAP,positive
283,0.0,0.026664978256273238,DHAP,positive
294,0.0710844743492254,0.25963063926448493,DHAP,positive
297,0.0,0.07759162786527848,DHAP,positive
299,0.0,0.1062053954354961,DHAP,positive
301,0.0009255962033268627,0.03850613170677317,DHAP,positive
303,0.0,0.05373509750670032,DHAP,positive
305,0.0,0.04470204232238432,DHAP,positive
309,0.0,0.08858344099147063,DHAP,positive
314,0.0007960660742458813,0.07223219457864435,DHAP,positive
319,0.018826582879881388,0.17259045491408403,DHAP,positive
321,0.0,0.017994565644595117,DHAP,positive
322,0.0,0.08199234705763755,DHAP,positive
323,0.0,0.003915452705517154,DHAP,positive
325,0.0,0.06381042828920663,DHAP,positive
334,0.0,0.0070663591115761645,DHAP,positive
336,0.0,0.01504217083800678,DHAP,positive
350,0.0,0.006025945599129043,DHAP,positive
352,0.0,0.02987856714812216,DHAP,positive
361,0.0,0.028952099949730775,DHAP,positive
362,0.0014189089020117329,0.014800535972746397,DHAP,positive
370,0.0,0.026520123553953393,DHAP,positive
371,0.0,0.006889598270012771,DHAP,positive
378,0.0,0.010410270945624857,DHAP,positive
387,0.0,0.029542571803308028,DHAP,positive
389,0.0,0.07722809541598114,DHAP,positive
392,0.0,0.03221311693128812,DHAP,positive
394,0.0,0.019571619566018005,DHAP,positive
395,0.0,0.044963010657085495,DHAP,positive
396,0.0,0.06369461988940771,DHAP,positive
398,0.0,0.03254216034349739,DHAP,positive
401,0.0,0.2182680054561923,DHAP,positive
414,0.014038714759747817,0.17259045491408403,DHAP,positive
423,0.0,0.07814176694475158,DHAP,positive
431,0.0,0.03254216034349739,DHAP,positive
432,0.0011077070927211802,0.01725545157003954,DHAP,positive
444,0.0,0.01504217083800678,DHAP,positive
446,0.0,0.1005678822477576,DHAP,positive
455,0.0,0.04400719192359078,DHAP,positive
456,0.0020079289666936236,0.07989266415806569,DHAP,positive
457,0.0,0.040417131529824166,DHAP,positive
463,0.0024765631721325584,0.0681841528934301,DHAP,positive
470,0.0,0.08791865406263367,DHAP,positive
473,0.029796274723004952,0.03221038932430087,DHAP,positive
478,0.0,0.044963010657085495,DHAP,positive
479,0.0,0.02987856714812216,DHAP,positive
481,0.0,0.03813414583847834,DHAP,positive
482,0.0014819033947816869,0.035061199246400845,DHAP,positive
486,0.023125481624731273,0.04171566923367201,DHAP,positive
487,0.0,0.007001114855776939,DHAP,positive
489,0.0,0.03876411006326482,DHAP,positive
490,0.0,0.05511462903200735,DHAP,positive
498,0.0,0.03161569314510601,DHAP,positive
504,0.0,0.023659869098697887,DHAP,positive
519,0.0,0.006878018061910777,DHAP,positive
528,0.0,0.05287876379213624,DHAP,positive
533,0.000731286667615139,0.0014790053954461739,DHAP,positive
563,0.0,0.1062053954354961,DHAP,positive
573,0.0,0.07706304255660816,DHAP,positive
576,0.0,0.019742062166095496,DHAP,positive
577,0.0,0.10427027457368103,DHAP,positive
590,0.0,0.01842754478820204,DHAP,positive
592,0.0,0.060587347130160035,DHAP,positive
598,0.0,0.023659869098697887,DHAP,positive
599,0.0057089721423043945,0.0006573357313094107,DHAP,positive
600,0.0,0.008381030574194986,DHAP,positive
606,0.0,0.008338204785522463,DHAP,positive
610,0.0,0.08829587666550559,DHAP,positive
622,0.0029912713906304665,0.042346236139237804,DHAP,positive
623,0.013942412369538835,0.06895016489244662,DHAP,positive
628,0.013562080698363654,0.17259045491408403,DHAP,positive
636,0.0,0.06369461988940771,DHAP,positive
640,0.0032106386534714927,0.017834493569034156,DHAP,positive
643,0.0,0.05205908970841899,DHAP,positive
650,3.0057786062422002e-05,0.005638523528270599,DHAP,positive
652,0.0004024883825641377,0.023763399462396726,DHAP,positive
656,0.0,0.09889292820838541,DHAP,positive
663,0.0010706273562584808,0.06369461988940771,DHAP,positive
667,0.0,0.10562496781231022,DHAP,positive
675,0.0,0.007559360910058223,DHAP,positive
679,0.0,0.03161569314510601,DHAP,positive
694,0.0003761459699456837,0.1927374122222607,DHAP,positive
695,0.003797466791529567,0.045984950325923535,DHAP,positive
697,0.0,0.04733433419244004,DHAP,positive
713,0.0,0.015309652347272286,DHAP,positive
715,0.02126462468237125,0.12650549187435092,DHAP,positive
724,0.0,0.060429633103941234,DHAP,positive
727,0.0,0.012623115578082617,DHAP,positive
736,0.0,0.11252918190259205,DHAP,positive
739,0.0,0.08505916046669751,DHAP,positive
745,0.0009996853534165395,0.007616671587335847,DHAP,positive
750,0.0,0.07302081151388973,DHAP,positive
755,0.0005527636876076218,0.06814997524413907,DHAP,positive
758,0.0,0.13674326373348597,DHAP,positive
760,0.0,0.01563099590982976,DHAP,positive
766,0.0017496848366745092,0.017834493569034156,DHAP,positive
781,0.0,0.06369461988940771,DHAP,positive
785,0.0,0.12331829972549173,DHAP,positive
786,0.0,0.037720681531080935,DHAP,positive
794,0.001820438860245703,0.25049483322519894,DHAP,positive
795,0.0,0.028952099949730775,DHAP,positive
802,0.0,0.003915452705517154,DHAP,positive
806,0.00031441806591601116,0.04191007795086187,DHAP,positive
807,0.0,0.027634587103730845,DHAP,positive
810,0.0,0.01504217083800678,DHAP,positive
823,0.0,0.09627990963785026,DHAP,positive
829,0.0,0.05335212967250875,DHAP,positive
832,0.0,0.04190515287097493,DHAP,positive
835,0.0,0.005012184951234256,DHAP,positive
837,0.0,0.029594885649914252,DHAP,positive
841,0.0,0.08199234705763755,DHAP,positive
849,0.0,0.03823286404184739,DHAP,positive
854,0.0,0.05287876379213624,DHAP,positive
875,0.0,0.05785529866904078,DHAP,positive
881,0.0,0.0070663591115761645,DHAP,positive
887,0.0,0.014630428797587408,DHAP,positive
888,0.0,0.05161773667687735,DHAP,positive
890,0.0,0.044963010657085495,DHAP,positive
892,0.0,0.02979641544801702,DHAP,positive
898,0.0,0.060451984695037854,DHAP,positive
900,0.0,0.05002922871313478,DHAP,positive
910,0.0,0.026983357153149083,DHAP,positive
913,0.002229297560040491,0.11971923326573208,DHAP,positive
926,0.0,0.02982037755064056,DHAP,positive
932,0.0013830593329459025,0.038499703080010515,DHAP,positive
935,0.005057334292514733,0.07809568507396997,DHAP,positive
953,0.0,0.022069129331063177,DHAP,positive
960,0.0,0.017860296152198713,DHAP,positive
966,0.0,0.053040247107906786,DHAP,positive
971,0.0,0.05511462903200735,DHAP,positive
976,0.0,0.015108479706026844,DHAP,positive
980,0.0035514675748883327,0.05173391370779088,DHAP,positive
981,0.00417776138476449,0.10085580746493886,DHAP,positive
998,0.0,0.03254216034349739,DHAP,positive
1003,0.0010476929551884288,0.0660716928233478,DHAP,positive
1004,0.0,0.039606472731231704,DHAP,positive
1017,8.072086874858912e-06,0.032776094124988615,DHAP,positive
1019,0.0006421580932472178,0.058572912132524704,DHAP,positive
1022,0.0,0.06369461988940771,DHAP,positive
1024,0.0,0.02268740322036053,DHAP,positive
1027,0.0,0.04400719192359078,DHAP,positive
1028,0.0,0.01914059569118057,DHAP,positive
1035,0.0005965412487108371,0.01245390623383398,DHAP,positive
1041,0.0,0.05190795970650875,DHAP,positive
1057,0.0010193919343367038,0.18928346124476678,DHAP,positive
1060,1.714304352200102e-05,0.03220630293091826,DHAP,positive
1061,0.0,0.017387287585091525,DHAP,positive
1065,0.0,0.042154257526808014,DHAP,positive
1070,0.0,0.007477193943644547,DHAP,positive
1088,0.00010732725486706097,0.044431970833683526,DHAP,positive
1093,0.0,3.5125833505235406e-05,DHAP,positive
1097,0.0,0.02837256895961266,DHAP,positive
1101,0.0,0.11190489198952394,DHAP,positive
1104,0.0,0.04448453555138971,DHAP,positive
1114,0.00681699800014283,0.012968791252887931,DHAP,positive
1120,0.0,0.02268740322036053,DHAP,positive
1126,0.0,0.034317939334614994,DHAP,positive
1128,0.0,0.05511462903200735,DHAP,positive
1134,0.0,0.05190795970650875,DHAP,positive
1136,0.0,0.1525605917135638,DHAP,positive
1137,0.0,0.03775353833444893,DHAP,positive
1144,0.0,0.01504217083800678,DHAP,positive
1145,0.0,0.042343281195035526,DHAP,positive
1152,0.0,0.11444563011926052,DHAP,positive
1154,0.0,0.06814997524413907,DHAP,positive
1162,0.0,0.021158781379327536,DHAP,positive
1163,0.0,0.0070663591115761645,DHAP,positive
1168,0.0033704399138576105,0.0018898402275145556,DHAP,positive
1171,0.00391089279042023,0.06854064648767816,DHAP,positive
1176,0.0,0.10427027457368103,DHAP,positive
1182,0.0,0.0038707675279903483,DHAP,positive
1190,0.0,0.0070663591115761645,DHAP,positive
1226,0.013800321742027033,0.12900597537791658,DHAP,positive
1228,0.0,0.041247817139665514,DHAP,positive
1236,0.0,0.04400719192359078,DHAP,positive
