,name_short,Matrix short,Polarity,detectability,intensity,log10_intensity
1776,Lyso PS 17:1,CHCA,positive,1,10076.217,4.003340610639116
1777,Lyso PS 17:1,CMBT,negative,1,12852.003,4.109004608909415
1778,Lyso PS 17:1,CMBT,positive,1,13186.144,4.120150748590777
1779,Lyso PS 17:1,ClCCA,negative,1,5008.609,3.699803830504161
1780,Lyso PS 17:1,ClCCA,positive,1,6038.834,3.7810250025491627
1781,Lyso PS 17:1,DAN,negative,1,111646.5,5.047849002836382
1782,Lyso PS 17:1,DAN,positive,1,2674.3872,3.427386644919591
1783,Lyso PS 17:1,DHAP,negative,1,16325.015,4.212880191184241
1784,Lyso PS 17:1,DHAP,positive,1,2172.4204,3.337143739086874
1785,Lyso PS 17:1,DHB,negative,1,21599.174,4.334457249620166
1786,Lyso PS 17:1,DHB,positive,1,17392.615,4.240389852928131
1787,Lyso PS 17:1,MAPS,negative,1,23690.611,4.3745945932099835
1788,Lyso PS 17:1,MAPS,positive,1,36.136833,1.5698048646899896
1789,Lyso PS 17:1,NEDC,negative,1,8925.474,3.950679944359632
1790,Lyso PS 17:1,NEDC,positive,1,526.8598,2.7225185888754595
1791,Lyso PS 17:1,NOR,negative,1,138224.84,5.140589237831294
1792,Lyso PS 17:1,NOR,positive,1,46.169823,1.673664246602549
1793,Lyso PS 17:1,pNA,negative,1,44455.086,4.647931223917896
1794,Lyso PS 17:1,pNA,positive,1,5619.929,3.749808099595916
1795,MG 18:1,9AA,negative,0,0.0,0.0
1796,MG 18:1,9AA,positive,0,0.0,0.0
1797,MG 18:1,CHCA,negative,0,0.0,0.0
1798,MG 18:1,CHCA,positive,0,0.0,0.0
1799,MG 18:1,CMBT,negative,0,0.0,0.0
1800,MG 18:1,CMBT,positive,1,49.908466,1.706790010850491
1801,MG 18:1,ClCCA,negative,0,0.0,0.0
1802,MG 18:1,ClCCA,positive,1,28.365461,1.467836823097744
1803,MG 18:1,DAN,negative,0,0.0,0.0
1804,MG 18:1,DAN,positive,0,0.0,0.0
1805,MG 18:1,DHAP,negative,0,0.0,0.0
1806,MG 18:1,DHAP,positive,0,0.0,0.0
1807,MG 18:1,DHB,negative,0,0.0,0.0
1808,MG 18:1,DHB,positive,1,61.89148,1.7985918149268352
1809,MG 18:1,MAPS,negative,0,0.0,0.0
1810,MG 18:1,MAPS,positive,0,0.0,0.0
1811,MG 18:1,NEDC,negative,0,0.0,0.0
1812,MG 18:1,NEDC,positive,0,0.0,0.0
1813,MG 18:1,NOR,negative,0,0.0,0.0
1814,MG 18:1,NOR,positive,0,0.0,0.0
1815,MG 18:1,pNA,negative,0,0.0,0.0
1816,MG 18:1,pNA,positive,0,0.0,0.0
1817,Malic acid,9AA,negative,1,237378.92,5.375443979142473
1818,Malic acid,9AA,positive,0,0.0,0.0
1819,Malic acid,CHCA,negative,1,14853.444,4.171856400855204
1820,Malic acid,CHCA,positive,0,0.0,0.0
1821,Malic acid,CMBT,negative,1,6104.719,3.7857368131369658
1822,Malic acid,CMBT,positive,0,0.0,0.0
1823,Malic acid,ClCCA,negative,1,167.09163,2.225546088601195
1824,Malic acid,ClCCA,positive,0,0.0,0.0
1825,Malic acid,DAN,negative,1,46541.77,4.667852226821703
1826,Malic acid,DAN,positive,0,0.0,0.0
1827,Malic acid,DHAP,negative,1,975.96216,2.989877742816574
1828,Malic acid,DHAP,positive,0,0.0,0.0
1829,Malic acid,DHB,negative,1,2891.726,3.4613072990736424
1830,Malic acid,DHB,positive,0,0.0,0.0
1831,Malic acid,MAPS,negative,1,807.26447,2.907553488334507
1832,Malic acid,MAPS,positive,0,0.0,0.0
1833,Malic acid,NEDC,negative,1,112.23842,2.053993801084548
1834,Malic acid,NEDC,positive,0,0.0,0.0
1835,Malic acid,NOR,negative,1,93725.63,4.971863001975422
1836,Malic acid,NOR,positive,0,0.0,0.0
1837,Malic acid,pNA,negative,1,8861.389,3.947550808756496
1838,Malic acid,pNA,positive,0,0.0,0.0
1839,Malonic acid,9AA,negative,1,71088.85,4.851807597865303
1840,Malonic acid,9AA,positive,0,0.0,0.0
1841,Malonic acid,CHCA,negative,1,1408.4667,3.149054819705964
1842,Malonic acid,CHCA,positive,0,0.0,0.0
1843,Malonic acid,CMBT,negative,0,0.0,0.0
1844,Malonic acid,CMBT,positive,0,0.0,0.0
1845,Malonic acid,ClCCA,negative,1,512.8948,2.7108742231673064
1846,Malonic acid,ClCCA,positive,0,0.0,0.0
1847,Malonic acid,DAN,negative,0,0.0,0.0
1848,Malonic acid,DAN,positive,0,0.0,0.0
1849,Malonic acid,DHAP,negative,1,277.73428,2.445190383493818
1850,Malonic acid,DHAP,positive,0,0.0,0.0
1851,Malonic acid,DHB,negative,1,1152.9753,3.0621965131624296
1852,Malonic acid,DHB,positive,0,0.0,0.0
1853,Malonic acid,MAPS,negative,0,0.0,0.0
1854,Malonic acid,MAPS,positive,0,0.0,0.0
1855,Malonic acid,NEDC,negative,1,236.82153,2.376251168772741
1856,Malonic acid,NEDC,positive,0,0.0,0.0
1857,Malonic acid,NOR,negative,1,8835.294,3.946270157228091
1858,Malonic acid,NOR,positive,0,0.0,0.0
1859,Malonic acid,pNA,negative,1,361.19135,2.558938074105795
1860,Malonic acid,pNA,positive,0,0.0,0.0
1861,Melatonin,9AA,negative,1,55.98464,1.7557578089672088
1862,Melatonin,9AA,positive,0,0.0,0.0
1863,Melatonin,CHCA,negative,0,0.0,0.0
1864,Melatonin,CHCA,positive,1,1410.0342,3.1495375401124495
1865,Melatonin,CMBT,negative,0,0.0,0.0
1866,Melatonin,CMBT,positive,1,370.6089,2.570086106760255
1867,Melatonin,ClCCA,negative,0,0.0,0.0
1868,Melatonin,ClCCA,positive,1,208.68672,2.321570926348277
1869,Melatonin,DAN,negative,1,2580.7087,3.4119072382714113
1870,Melatonin,DAN,positive,1,31.293812,1.5091193126805489
1871,Melatonin,DHAP,negative,0,0.0,0.0
1872,Melatonin,DHAP,positive,1,328.943,2.5184389188971967
1873,Melatonin,DHB,negative,0,0.0,0.0
1874,Melatonin,DHB,positive,1,2497.848,3.3977398396522918
1875,Melatonin,MAPS,negative,0,0.0,0.0
1876,Melatonin,MAPS,positive,0,0.0,0.0
1877,Melatonin,NEDC,negative,0,0.0,0.0
1878,Melatonin,NEDC,positive,0,0.0,0.0
1879,Melatonin,NOR,negative,1,32.1271,1.5201834187034742
1880,Melatonin,NOR,positive,0,0.0,0.0
1881,Melatonin,pNA,negative,0,0.0,0.0
1882,Melatonin,pNA,positive,0,0.0,0.0
1883,Methionine,9AA,negative,1,611.47296,2.7870869198414447
1884,Methionine,9AA,positive,0,0.0,0.0
1885,Methionine,CHCA,negative,0,0.0,0.0
1886,Methionine,CHCA,positive,1,7177.1025,3.856009655566818
1887,Methionine,CMBT,negative,0,0.0,0.0
1888,Methionine,CMBT,positive,1,124.98698,2.10032566570229
1889,Methionine,ClCCA,negative,0,0.0,0.0
1890,Methionine,ClCCA,positive,1,260.71613,2.4178304897553513
1891,Methionine,DAN,negative,1,4999.2715,3.6989935858861527
1892,Methionine,DAN,positive,1,78.24689,1.8989822275794894
1893,Methionine,DHAP,negative,0,0.0,0.0
1894,Methionine,DHAP,positive,1,37.689934,1.5875979888719234
1895,Methionine,DHB,negative,0,0.0,0.0
1896,Methionine,DHB,positive,1,1927.8596,3.2853006168795704
1897,Methionine,MAPS,negative,0,0.0,0.0
1898,Methionine,MAPS,positive,0,0.0,0.0
1899,Methionine,NEDC,negative,0,0.0,0.0
1900,Methionine,NEDC,positive,0,0.0,0.0
1901,Methionine,NOR,negative,1,717.13916,2.8562086093733323
1902,Methionine,NOR,positive,0,0.0,0.0
1903,Methionine,pNA,negative,1,187.29243,2.274832860243358
1904,Methionine,pNA,positive,1,310.27814,2.4931486227360944
1905,Mevalonic acid,9AA,negative,1,19022.354,4.279287089640111
1906,Mevalonic acid,9AA,positive,0,0.0,0.0
1907,Mevalonic acid,CHCA,negative,1,134.09438,2.1306372825101465
1908,Mevalonic acid,CHCA,positive,1,424.42548,2.6288234975366436
1909,Mevalonic acid,CMBT,negative,0,0.0,0.0
1910,Mevalonic acid,CMBT,positive,0,0.0,0.0
1911,Mevalonic acid,ClCCA,negative,0,0.0,0.0
1912,Mevalonic acid,ClCCA,positive,0,0.0,0.0
1913,Mevalonic acid,DAN,negative,1,2460.7344,3.391241194478022
1914,Mevalonic acid,DAN,positive,0,0.0,0.0
1915,Mevalonic acid,DHAP,negative,1,107.51778,2.035500900611014
1916,Mevalonic acid,DHAP,positive,0,0.0,0.0
1917,Mevalonic acid,DHB,negative,0,0.0,0.0
1918,Mevalonic acid,DHB,positive,1,115.77981,2.0673677643215136
1919,Mevalonic acid,MAPS,negative,0,0.0,0.0
1920,Mevalonic acid,MAPS,positive,0,0.0,0.0
1921,Mevalonic acid,NEDC,negative,0,0.0,0.0
1922,Mevalonic acid,NEDC,positive,0,0.0,0.0
1923,Mevalonic acid,NOR,negative,1,2497.2756,3.397640346350774
1924,Mevalonic acid,NOR,positive,0,0.0,0.0
1925,Mevalonic acid,pNA,negative,1,354.40387,2.5507221525365145
1926,Mevalonic acid,pNA,positive,0,0.0,0.0
1927,Myo-inositol 1-phosphate,9AA,negative,1,153906.53,5.187259868417889
1928,Myo-inositol 1-phosphate,9AA,positive,0,0.0,0.0
1929,Myo-inositol 1-phosphate,CHCA,negative,1,672.6831,2.8284556527871394
1930,Myo-inositol 1-phosphate,CHCA,positive,1,191.37108,2.284139783187998
1931,Myo-inositol 1-phosphate,CMBT,negative,0,0.0,0.0
1932,Myo-inositol 1-phosphate,CMBT,positive,0,0.0,0.0
1933,Myo-inositol 1-phosphate,ClCCA,negative,1,65.79824,1.8247650198354601
1934,Myo-inositol 1-phosphate,ClCCA,positive,1,18.59026,1.2920401999465476
1935,Myo-inositol 1-phosphate,DAN,negative,1,137.22621,2.1405904003400056
1936,Myo-inositol 1-phosphate,DAN,positive,0,0.0,0.0
1937,Myo-inositol 1-phosphate,DHAP,negative,0,0.0,0.0
1938,Myo-inositol 1-phosphate,DHAP,positive,0,0.0,0.0
1939,Myo-inositol 1-phosphate,DHB,negative,1,112.72583,2.0558591151050227
1940,Myo-inositol 1-phosphate,DHB,positive,0,0.0,0.0
1941,Myo-inositol 1-phosphate,MAPS,negative,0,0.0,0.0
1942,Myo-inositol 1-phosphate,MAPS,positive,0,0.0,0.0
1943,Myo-inositol 1-phosphate,NEDC,negative,0,0.0,0.0
1944,Myo-inositol 1-phosphate,NEDC,positive,0,0.0,0.0
1945,Myo-inositol 1-phosphate,NOR,negative,1,3683.8665,3.566421758310789
1946,Myo-inositol 1-phosphate,NOR,positive,0,0.0,0.0
1947,Myo-inositol 1-phosphate,pNA,negative,1,224.1988,2.352566071992955
1948,Myo-inositol 1-phosphate,pNA,positive,0,0.0,0.0
1949,N-Acetylaspartic acid,9AA,negative,1,278552.0,5.44490784014757
1950,N-Acetylaspartic acid,9AA,positive,0,0.0,0.0
1951,N-Acetylaspartic acid,CHCA,negative,1,7086.804,3.850511699441158
1952,N-Acetylaspartic acid,CHCA,positive,1,4490.096,3.652352338479473
1953,N-Acetylaspartic acid,CMBT,negative,1,1614.5999,3.2083338176166376
1954,N-Acetylaspartic acid,CMBT,positive,1,50.635952,1.7129521884167862
1955,N-Acetylaspartic acid,ClCCA,negative,1,464.10037,2.667546685004732
1956,N-Acetylaspartic acid,ClCCA,positive,1,520.97107,2.7176464331027685
1957,N-Acetylaspartic acid,DAN,negative,1,45739.227,4.6602983155965445
1958,N-Acetylaspartic acid,DAN,positive,0,0.0,0.0
1959,N-Acetylaspartic acid,DHAP,negative,1,1396.3196,3.1452957508827772
1960,N-Acetylaspartic acid,DHAP,positive,1,23.066303,1.3814093802618927
1961,N-Acetylaspartic acid,DHB,negative,1,2331.2686,3.367778565289545
1962,N-Acetylaspartic acid,DHB,positive,1,855.54376,2.932749555557283
1963,N-Acetylaspartic acid,MAPS,negative,1,3002.9966,3.4776994367868332
1964,N-Acetylaspartic acid,MAPS,positive,0,0.0,0.0
1965,N-Acetylaspartic acid,NEDC,negative,0,0.0,0.0
1966,N-Acetylaspartic acid,NEDC,positive,0,0.0,0.0
1967,N-Acetylaspartic acid,NOR,negative,1,26003.5,4.415048507819425
1968,N-Acetylaspartic acid,NOR,positive,0,0.0,0.0
1969,N-Acetylaspartic acid,pNA,negative,1,37246.99,4.5711028420383775
1970,N-Acetylaspartic acid,pNA,positive,1,443.86722,2.6482304059782096
1971,N-Acetylaspartylglutamic acid,9AA,negative,1,27795.162,4.4439848341450245
1972,N-Acetylaspartylglutamic acid,9AA,positive,0,0.0,0.0
1973,N-Acetylaspartylglutamic acid,CHCA,negative,1,1291.3903,3.1113936897724996
1974,N-Acetylaspartylglutamic acid,CHCA,positive,1,2085.4304,3.319403901916122
1975,N-Acetylaspartylglutamic acid,CMBT,negative,1,222.2019,2.3486978872010407
1976,N-Acetylaspartylglutamic acid,CMBT,positive,1,114.82958,2.0638194815874904
1977,N-Acetylaspartylglutamic acid,ClCCA,negative,1,192.6587,2.287037012177361
1978,N-Acetylaspartylglutamic acid,ClCCA,positive,1,441.22693,2.645645185990959
1979,N-Acetylaspartylglutamic acid,DAN,negative,1,18546.785,4.268292053050013
1980,N-Acetylaspartylglutamic acid,DAN,positive,0,0.0,0.0
1981,N-Acetylaspartylglutamic acid,DHAP,negative,1,1371.0328,3.137364493796925
1982,N-Acetylaspartylglutamic acid,DHAP,positive,1,143.21803,2.1590195588578776
1983,N-Acetylaspartylglutamic acid,DHB,negative,1,612.0834,2.787519557220043
1984,N-Acetylaspartylglutamic acid,DHB,positive,1,903.33466,2.9563291761561135
1985,N-Acetylaspartylglutamic acid,MAPS,negative,0,0.0,0.0
1986,N-Acetylaspartylglutamic acid,MAPS,positive,0,0.0,0.0
1987,N-Acetylaspartylglutamic acid,NEDC,negative,1,357.5063,2.5544967918899992
1988,N-Acetylaspartylglutamic acid,NEDC,positive,0,0.0,0.0
1989,N-Acetylaspartylglutamic acid,NOR,negative,1,41235.234,4.615278995415989
1990,N-Acetylaspartylglutamic acid,NOR,positive,0,0.0,0.0
1991,N-Acetylaspartylglutamic acid,pNA,negative,1,1284.7194,3.109146196948571
1992,N-Acetylaspartylglutamic acid,pNA,positive,0,0.0,0.0
1993,N-Acetylgalactosamine 6-phosphate,9AA,negative,1,30827.717,4.488955451051042
1994,N-Acetylgalactosamine 6-phosphate,9AA,positive,0,0.0,0.0
1995,N-Acetylgalactosamine 6-phosphate,CHCA,negative,0,0.0,0.0
1996,N-Acetylgalactosamine 6-phosphate,CHCA,positive,1,303.40106,2.4834461604222846
1997,N-Acetylgalactosamine 6-phosphate,CMBT,negative,0,0.0,0.0
1998,N-Acetylgalactosamine 6-phosphate,CMBT,positive,0,0.0,0.0
1999,N-Acetylgalactosamine 6-phosphate,ClCCA,negative,1,32.390163,1.5236185391450494
2000,N-Acetylgalactosamine 6-phosphate,ClCCA,positive,1,66.23101,1.8275696356356832
2001,N-Acetylgalactosamine 6-phosphate,DAN,negative,1,172.07191,2.2382265865239552
2002,N-Acetylgalactosamine 6-phosphate,DAN,positive,0,0.0,0.0
2003,N-Acetylgalactosamine 6-phosphate,DHAP,negative,1,43.382698,1.6472136992230997
2004,N-Acetylgalactosamine 6-phosphate,DHAP,positive,0,0.0,0.0
2005,N-Acetylgalactosamine 6-phosphate,DHB,negative,1,34.671246,1.5523182795506743
2006,N-Acetylgalactosamine 6-phosphate,DHB,positive,1,82.01713,1.9191677152300697
2007,N-Acetylgalactosamine 6-phosphate,MAPS,negative,0,0.0,0.0
2008,N-Acetylgalactosamine 6-phosphate,MAPS,positive,0,0.0,0.0
2009,N-Acetylgalactosamine 6-phosphate,NEDC,negative,0,0.0,0.0
2010,N-Acetylgalactosamine 6-phosphate,NEDC,positive,0,0.0,0.0
2011,N-Acetylgalactosamine 6-phosphate,NOR,negative,1,12683.119,4.103260307842667
2012,N-Acetylgalactosamine 6-phosphate,NOR,positive,0,0.0,0.0
2013,N-Acetylgalactosamine 6-phosphate,pNA,negative,0,0.0,0.0
2014,N-Acetylgalactosamine 6-phosphate,pNA,positive,0,0.0,0.0
2015,N-Acetylglucosamine,9AA,negative,1,2773.5083,3.443186028353215
2016,N-Acetylglucosamine,9AA,positive,0,0.0,0.0
2017,N-Acetylglucosamine,CHCA,negative,0,0.0,0.0
2018,N-Acetylglucosamine,CHCA,positive,1,3836.3918,3.5840361431887175
2019,N-Acetylglucosamine,CMBT,negative,0,0.0,0.0
2020,N-Acetylglucosamine,CMBT,positive,1,250.19067,2.400003504321661
2021,N-Acetylglucosamine,ClCCA,negative,0,0.0,0.0
2022,N-Acetylglucosamine,ClCCA,positive,1,899.31165,2.9543928699356723
2023,N-Acetylglucosamine,DAN,negative,1,1350.0062,3.1306573420787362
2024,N-Acetylglucosamine,DAN,positive,0,0.0,0.0
2025,N-Acetylglucosamine,DHAP,negative,0,0.0,0.0
2026,N-Acetylglucosamine,DHAP,positive,1,57.224648,1.7651068716658043
2027,N-Acetylglucosamine,DHB,negative,0,0.0,0.0
2028,N-Acetylglucosamine,DHB,positive,1,1427.9962,3.1550310739125758
2029,N-Acetylglucosamine,MAPS,negative,0,0.0,0.0
2030,N-Acetylglucosamine,MAPS,positive,0,0.0,0.0
2031,N-Acetylglucosamine,NEDC,negative,0,0.0,0.0
2032,N-Acetylglucosamine,NEDC,positive,0,0.0,0.0
2033,N-Acetylglucosamine,NOR,negative,1,855.86884,2.932914350017031
2034,N-Acetylglucosamine,NOR,positive,1,20.664001,1.3357386670518778
2035,N-Acetylglucosamine,pNA,negative,1,354.8447,2.551260501769252
2036,N-Acetylglucosamine,pNA,positive,1,394.26822,2.596891897992191
2037,"N6,N6,N6-Trimethyllysine",9AA,negative,0,0.0,0.0
2038,"N6,N6,N6-Trimethyllysine",9AA,positive,1,111564.086,5.047528304548715
2039,"N6,N6,N6-Trimethyllysine",CHCA,negative,0,0.0,0.0
2040,"N6,N6,N6-Trimethyllysine",CHCA,positive,1,550165.5,5.740494142382127
2041,"N6,N6,N6-Trimethyllysine",CMBT,negative,0,0.0,0.0
2042,"N6,N6,N6-Trimethyllysine",CMBT,positive,1,5026.0986,3.701317403432963
2043,"N6,N6,N6-Trimethyllysine",ClCCA,negative,0,0.0,0.0
2044,"N6,N6,N6-Trimethyllysine",ClCCA,positive,1,11084.479,4.044754463581529
2045,"N6,N6,N6-Trimethyllysine",DAN,negative,0,0.0,0.0
2046,"N6,N6,N6-Trimethyllysine",DAN,positive,1,8366.293,3.922584977071672
2047,"N6,N6,N6-Trimethyllysine",DHAP,negative,0,0.0,0.0
2048,"N6,N6,N6-Trimethyllysine",DHAP,positive,1,2370.0073,3.3749328911122403
2049,"N6,N6,N6-Trimethyllysine",DHB,negative,0,0.0,0.0
2050,"N6,N6,N6-Trimethyllysine",DHB,positive,1,117838.016,5.071289107327833
2051,"N6,N6,N6-Trimethyllysine",MAPS,negative,0,0.0,0.0
2052,"N6,N6,N6-Trimethyllysine",MAPS,positive,0,0.0,0.0
2053,"N6,N6,N6-Trimethyllysine",NEDC,negative,0,0.0,0.0
2054,"N6,N6,N6-Trimethyllysine",NEDC,positive,1,3813.13,3.581395491363495
2055,"N6,N6,N6-Trimethyllysine",NOR,negative,0,0.0,0.0
2056,"N6,N6,N6-Trimethyllysine",NOR,positive,1,60213.414,4.779700464203988
2057,"N6,N6,N6-Trimethyllysine",pNA,negative,0,0.0,0.0
2058,"N6,N6,N6-Trimethyllysine",pNA,positive,1,65080.473,4.8134573738366155
2059,Niacinamide,9AA,negative,0,0.0,0.0
2060,Niacinamide,9AA,positive,0,0.0,0.0
2061,Niacinamide,CHCA,negative,0,0.0,0.0
2062,Niacinamide,CHCA,positive,1,3571.969,3.553029248167919
2063,Niacinamide,CMBT,negative,0,0.0,0.0
2064,Niacinamide,CMBT,positive,1,102.47253,2.0148250681225823
2065,Niacinamide,ClCCA,negative,0,0.0,0.0
2066,Niacinamide,ClCCA,positive,1,49.846012,1.706256895620344
2067,Niacinamide,DAN,negative,0,0.0,0.0
2068,Niacinamide,DAN,positive,0,0.0,0.0
2069,Niacinamide,DHAP,negative,0,0.0,0.0
2070,Niacinamide,DHAP,positive,1,54.20116,1.741948204111549
2071,Niacinamide,DHB,negative,0,0.0,0.0
2072,Niacinamide,DHB,positive,1,1320.2004,3.1209686965042134
2073,Niacinamide,MAPS,negative,0,0.0,0.0
2074,Niacinamide,MAPS,positive,0,0.0,0.0
2075,Niacinamide,NEDC,negative,0,0.0,0.0
2076,Niacinamide,NEDC,positive,0,0.0,0.0
2077,Niacinamide,NOR,negative,0,0.0,0.0
2078,Niacinamide,NOR,positive,0,0.0,0.0
2079,Niacinamide,pNA,negative,0,0.0,0.0
2080,Niacinamide,pNA,positive,0,0.0,0.0
2081,Nicotinamide adenine dinucleotide (NAD),9AA,negative,0,0.0,0.0
2082,Nicotinamide adenine dinucleotide (NAD),9AA,positive,0,0.0,0.0
2083,Nicotinamide adenine dinucleotide (NAD),CHCA,negative,0,0.0,0.0
2084,Nicotinamide adenine dinucleotide (NAD),CHCA,positive,0,0.0,0.0
2085,Nicotinamide adenine dinucleotide (NAD),CMBT,negative,0,0.0,0.0
2086,Nicotinamide adenine dinucleotide (NAD),CMBT,positive,0,0.0,0.0
2087,Nicotinamide adenine dinucleotide (NAD),ClCCA,negative,0,0.0,0.0
2088,Nicotinamide adenine dinucleotide (NAD),ClCCA,positive,0,0.0,0.0
2089,Nicotinamide adenine dinucleotide (NAD),DAN,negative,0,0.0,0.0
2090,Nicotinamide adenine dinucleotide (NAD),DAN,positive,0,0.0,0.0
2091,Nicotinamide adenine dinucleotide (NAD),DHAP,negative,0,0.0,0.0
2092,Nicotinamide adenine dinucleotide (NAD),DHAP,positive,0,0.0,0.0
2093,Nicotinamide adenine dinucleotide (NAD),DHB,negative,0,0.0,0.0
2094,Nicotinamide adenine dinucleotide (NAD),DHB,positive,0,0.0,0.0
2095,Nicotinamide adenine dinucleotide (NAD),MAPS,negative,0,0.0,0.0
2096,Nicotinamide adenine dinucleotide (NAD),MAPS,positive,0,0.0,0.0
2097,Nicotinamide adenine dinucleotide (NAD),NEDC,negative,0,0.0,0.0
2098,Nicotinamide adenine dinucleotide (NAD),NEDC,positive,0,0.0,0.0
2099,Nicotinamide adenine dinucleotide (NAD),NOR,negative,0,0.0,0.0
2100,Nicotinamide adenine dinucleotide (NAD),NOR,positive,0,0.0,0.0
2101,Nicotinamide adenine dinucleotide (NAD),pNA,negative,0,0.0,0.0
2102,Nicotinamide adenine dinucleotide (NAD),pNA,positive,0,0.0,0.0
2103,"Nicotinamide adenine dinucleotide, reduced (NADH)",9AA,negative,1,142483.45,5.15376747032566
2104,"Nicotinamide adenine dinucleotide, reduced (NADH)",9AA,positive,0,0.0,0.0
2105,"Nicotinamide adenine dinucleotide, reduced (NADH)",CHCA,negative,1,3165.5806,3.5005905467419107
2106,"Nicotinamide adenine dinucleotide, reduced (NADH)",CHCA,positive,1,350.30023,2.545678434129339
2107,"Nicotinamide adenine dinucleotide, reduced (NADH)",CMBT,negative,0,0.0,0.0
2108,"Nicotinamide adenine dinucleotide, reduced (NADH)",ClCCA,negative,1,132.88947,2.126746422413646
2109,"Nicotinamide adenine dinucleotide, reduced (NADH)",ClCCA,positive,1,56.450184,1.759291423973942
2110,"Nicotinamide adenine dinucleotide, reduced (NADH)",DAN,negative,1,1447.5251,3.160926025046892
2111,"Nicotinamide adenine dinucleotide, reduced (NADH)",DAN,positive,0,0.0,0.0
2112,"Nicotinamide adenine dinucleotide, reduced (NADH)",DHAP,negative,0,0.0,0.0
2113,"Nicotinamide adenine dinucleotide, reduced (NADH)",DHAP,positive,0,0.0,0.0
2114,"Nicotinamide adenine dinucleotide, reduced (NADH)",DHB,negative,1,16096.453,4.206757165749225
2115,"Nicotinamide adenine dinucleotide, reduced (NADH)",DHB,positive,1,2059.3438,3.3139396951190636
2116,"Nicotinamide adenine dinucleotide, reduced (NADH)",MAPS,negative,0,0.0,0.0
2117,"Nicotinamide adenine dinucleotide, reduced (NADH)",MAPS,positive,0,0.0,0.0
2118,"Nicotinamide adenine dinucleotide, reduced (NADH)",NEDC,negative,0,0.0,0.0
2119,"Nicotinamide adenine dinucleotide, reduced (NADH)",NEDC,positive,0,0.0,0.0
2120,"Nicotinamide adenine dinucleotide, reduced (NADH)",NOR,negative,1,6930.677,3.840838317402252
2121,"Nicotinamide adenine dinucleotide, reduced (NADH)",NOR,positive,0,0.0,0.0
2122,"Nicotinamide adenine dinucleotide, reduced (NADH)",pNA,negative,0,0.0,0.0
2123,"Nicotinamide adenine dinucleotide, reduced (NADH)",pNA,positive,0,0.0,0.0
2124,Nicotinic acid,9AA,negative,1,23916.844,4.378722028949174
2125,Nicotinic acid,9AA,positive,0,0.0,0.0
2126,Nicotinic acid,CHCA,negative,0,0.0,0.0
2127,Nicotinic acid,CHCA,positive,1,7052.3438,3.8483950531064637
2128,Nicotinic acid,CMBT,negative,0,0.0,0.0
2129,Nicotinic acid,CMBT,positive,1,156.10669,2.1961946787905955
2130,Nicotinic acid,ClCCA,negative,0,0.0,0.0
2131,Nicotinic acid,ClCCA,positive,1,2173.2815,3.33731577065291
2132,Nicotinic acid,DAN,negative,1,7788.3784,3.8915028019317304
2133,Nicotinic acid,DAN,positive,0,0.0,0.0
2134,Nicotinic acid,DHAP,negative,1,91.27725,1.965094643417097
2135,Nicotinic acid,DHAP,positive,1,76.04958,1.8867702757062286
2136,Nicotinic acid,DHB,negative,0,0.0,0.0
2137,Nicotinic acid,DHB,positive,1,5786.872,3.7625189180398873
2138,Nicotinic acid,MAPS,negative,0,0.0,0.0
2139,Nicotinic acid,MAPS,positive,0,0.0,0.0
2140,Nicotinic acid,NEDC,negative,0,0.0,0.0
2141,Nicotinic acid,NEDC,positive,0,0.0,0.0
2142,Nicotinic acid,NOR,negative,1,4940.8535,3.6938898667065603
2143,Nicotinic acid,NOR,positive,0,0.0,0.0
2144,Nicotinic acid,pNA,positive,0,0.0,0.0
2145,Ornithine,9AA,negative,1,178.80928,2.254812102017839
2146,Ornithine,9AA,positive,0,0.0,0.0
2147,Ornithine,CHCA,negative,0,0.0,0.0
2148,Ornithine,CHCA,positive,1,13953.098,4.144701768715489
2149,Ornithine,CMBT,negative,0,0.0,0.0
2150,Ornithine,CMBT,positive,1,838.80457,2.924178233626977
2151,Ornithine,ClCCA,negative,0,0.0,0.0
2152,Ornithine,ClCCA,positive,1,1251.317,3.097714276098743
2153,Ornithine,DAN,negative,1,2069.5386,3.31608333124542
2154,Ornithine,DAN,positive,1,761.3573,2.882158563268115
2155,Ornithine,DHAP,negative,0,0.0,0.0
2156,Ornithine,DHAP,positive,1,212.69435,2.3297930397295312
2157,Ornithine,DHB,negative,0,0.0,0.0
2158,Ornithine,DHB,positive,1,2610.012,3.4168088678098485
2159,Ornithine,MAPS,negative,0,0.0,0.0
2160,Ornithine,MAPS,positive,0,0.0,0.0
2161,Ornithine,NEDC,negative,0,0.0,0.0
2162,Ornithine,NEDC,positive,1,17.179518,1.2595823644351636
2163,Ornithine,NOR,negative,1,928.9961,2.9684811273151923
2164,Ornithine,NOR,positive,1,296.53418,2.473536863619953
2165,Ornithine,pNA,negative,1,195.3358,2.2929994963645153
2166,Ornithine,pNA,positive,1,2526.5234,3.40269518501233
2167,Orotic acid,9AA,negative,1,4007.626,3.602995538986097
2168,Orotic acid,9AA,positive,0,0.0,0.0
2169,Orotic acid,CHCA,negative,1,376.70187,2.577149135022576
2170,Orotic acid,CHCA,positive,0,0.0,0.0
2171,Orotic acid,CMBT,negative,0,0.0,0.0
2172,Orotic acid,CMBT,positive,0,0.0,0.0
